Title,Article Link,Date,Day,Month,Year,Article,Location
AMC receives 4 lakhs civic complaints in 4 months,https://english.gujaratsamachar.com/news/gujarat/amc-receives-4-lakhs-civic-complaints-in-4-months,2024-10-12,12,10,2024,"Amdavad Municipal Corporation has received 4 lakh online complaints regarding contamination of tap water, overflowing gutter lines and road issues in the past 4 months. From June 1 to October 7, more than 4 lakh complaints were received by AMC regarding drainage issues, bad roads and contaminated tap water. Among the complaints received by AMC, 1.75 lakh were drainage-related complaints. AMC spends crores of rupees in repairing roads and gutter lines and providing clean tap water to the city every year. Whereas on other hand citizens allege that AMC has failed to live up to its promise.. In the walled city area, drainage lines are around 50 year old and to change this drainage and water pipelines, AMC had issued a tender of more than ₹150 crore. But no contractor expressed interest in replacing the drainage line, so AMC had to re-tender the contract. Due to the rise in water contamination, citizens had raised their complaint to the municipal commissioner. But citizens continue to receive contaminated water as repair work is still pending. Moreover, there have been increasing number of complaints regarding the drainage and water issues. Most complaints received by the AMC relating to drainage are closed without resolving the issue, it has been alleged. Also read : Suspended AMC engineer booked over 171% disproportionate assets Ahmedabad spends ₹4 crore on wood cremation in 3 years AMC to pay ₹33 crore more for road works",ahmedabad
IIM Ahmedabad student’s father accuses institute of lax attitude in son’s suicide case,https://english.gujaratsamachar.com/news/gujarat/iim-ahmedabad-student-father-accuse-lax-attitude-son-case,2024-10-12,12,10,2024,"IIM Ahmedabad A student’s suicide recently at the Indian Institute of Management (IIM) Ahmedabad has raked up a controversy with the deceased’s father making serious allegations against the premier institute. Accusing the institute of not providing any aid or assistance to them after this heartbreaking situation, Hemant Bhukya, father of Akshith, has alleged that the authorities did not properly investigate the circumstances that led to the death of his son. The 23-year-old Akshith from Telangana was found dead in his hostel room on September 26. Addressing media persons, Akshith’s father Hemant Bhukya said, “My son was mentally tortured by the chief administrative officer of IIM-A, leading him to die by suicide. Despite such a serious incident, a satisfactory probe is yet to be conducted. I have also filed a written complaint with the Superintendent of Police (SP) regarding this matter.” Adding to his statement, he said, “We have also not received any assistance from IIM Ahmedabad. Whether it was regarding fees or any other matter, no help was extended to us, nor were we given the director’s name or contact number. No one even told us where or how to lodge a complaint. My son died by suicide due to excessive harassment, so it is necessary to conduct a proper investigation in this matter. However, deliberate attempts are being made to suppress this case.” IIM-A Director Bharat Bhasker who was contacted for a comment on these allegations could not be reached. Akshith was pursuing an MBA (Masters of Business Administration) at the prestigious institute. The Vastrapur police is probing the incident. In an official statement regarding this incident, IIM Ahmedabad said, ”The institute is deeply grieved to share the news about the untimely demise of our second-year MBA student Akshith Bhukya in his room on the afternoon of September 26, 2024, Thursday. We pray for the departed soul and extend our heartfelt condolences to his family.” “The Institute assures and is fully committed to providing all support to the bereaved members of Akshith’s family and the IIMA community at large,” it stated further. Initially, no suicide note was found in the room. The incident occurred in the newly constructed building on the IIM campus. Fellow students at the spot reportedly recall hearing cries for help coming from the hostel, with someone shouting, “Akshith has hanged himself in his room.” Talking about the incident, Vastrapur in-charge Police Inspector V D Mori stated, “We recovered Akshith’s mobile phone and laptop and have sent it for forensic analysis. We have also conducted preliminary conversations with his friends, but no concrete information has emerged so far.” Initial investigation suggested that he may have been under stress related to his responsibilities. Also read: IIM Ahmedabad student dies by suicide at campus hostel Gujarat HC notice to IIMA over cancellation of student’s admission",ahmedabad
"TRB, traffic officials to be monitored via body-worn cameras in Ahmedabad",https://english.gujaratsamachar.com/news/gujarat/trb-traffic-officials-to-be-monitored-via-body-worn-cameras-in-ahmedabad,2024-10-13,13,10,2024,"A special monitoring squad was formed by the Traffic Joint Commissioner of Police (JCP) NN Choudhary to monitor the traffic police and Traffic Regulatory Brigade (TRB) jawans on their duty. The monitoring squad will ensure whether TRB jawans are true to their duty or not, while they are on the field. The jawans will be equipped with body-worn cameras, which will be monitored from a control room. If the traffic police are caught committing anything out of their duty, action will be taken against them. Apart from the body-worn cameras and special monitoring cell, punitive actions and even fines for not wearing uniform were discussed in a meeting held by JCP and deputy commissioner of police (DCP) traffic. The traffic police and TRB will face disciplinary action if they are found using mobile phones at the time of duty, sitting around by the roadside, or any other offence. Also read: Traffic Brigade personnel in Gujarat on strike demanding salary hike Gujarat govt to launch helpline number to complaint against police",ahmedabad
Navratri ends with 16 cases of harassment at Garba venues,https://english.gujaratsamachar.com/news/gujarat/navratri-ends-with-16-cases-of-harassment-at-garba-venues,2024-10-13,13,10,2024,"As the nine holy nights of Navratri come to an end, the state which has been portrayed as ‘safe’ was grappled with concerning incidents of rape and harassment. According to reports, a total of 16 incidents of harassment of women at Garba venues were reported this year. The SHE team swung into action after receiving complaints and caught the perpetrators, rescuing the women at the venues. Despite the claims of robust safety arrangements by the state’s Home Department and police, three incidents of rape were reported in nine days in Vadodara, Surat, and Kutch. The women’s safety helpline, 181, received 16 calls reporting harassment at Garba venues, with Ahmedabad recording the highest number of 5 calls, followed by Surat and Bhavnagar with 2 calls each, while Amreli, Anand, Dahod, Gandhinagar, Jamnagar, Kutch, and Rajkot reported 1 call each. Moreover, 13 women called for help due to harassment at Garba venues, and 15 women sought help to reach home safely. A total of 2 women from Ahmedabad, and 1 each from Botad and Surat, sought assistance from female police officers late at night to get home. In Ahmedabad, 5 calls were received in the women’s helpline regarding harassment, 2 for help to get home, 8 related to stress, and 3 for general information, making a total of 23 calls. 18% increase in accidents Amid the chaotic traffic, accident cases increased in Gujarat. In comparison with last year’s injuries due to accidents which were 487, it increased to 500. A total of 4,489 injury-related cases were reported this Navratri depicting an increase of 18% in vehicular accident injury cases during Navratri compared to regular days. However, the emergency service ‘108’ shows relief in non-vehicular emergency cases during Navratri. On regular days, an average of 274 heart-related emergency cases are registered per day, compared to 262 during Navratri. A total of 217 heart-related emergencies were reported in 2023. In comparison, last year’s daily average was 264 for breathing issues which rose to 398 cases per day this Navratri. Also read: Navratri nightmare after woman returning from garba event is raped in Kutch Third accused in Surat’s Mangrol gang-rape case caught trying to flee state",ahmedabad
4 police personnel booked for consuming alcohol in Ahmedabad,https://english.gujaratsamachar.com/news/gujarat/4-police-personnel-booked-for-consuming-alcohol-in-ahmedabad,2024-10-13,13,10,2024,"The police personnel of the ‘dry state’, Gujarat, were reportedly seen consuming alcohol at police headquarters near the Commissioner of Police office, Shahibaug on Saturday. On the auspicious day of Dussehra, after the Shastra Pooja at police headquarters, four individuals including police personnel were seen consuming alcohol on a footpath, as per a viral video. Four police officers who were present at the liquor party include 1) Assistant of Sub-Inspector (ASI) Vinod Damor (Maninagar police) 2) Constable Amitsinh Gol (Sarkhej police) 3) Head Constable Jujar Pagi (police headquarters) 4) Constable Raju Bariya (F-4 Company, police headquarters) The fifth accused is Sanjay Nayi, who arrived to join the ‘party’ on a bike and runs a salon. ASI Damor and Nayi, the salon owner, have been arrested. Three other police personnel are on the run. This comes after the Special Operations Group (SOG) launched a major crackdown on drug use in Ahmedabad during the festive season of Navratri.  The team conducted checks including mobile drug analyser tests being carried out at 20 different locations across the city. The blatant alcohol consumption by police personnel in broad daylight on a footpath, despite strict enforcement actions expected from the police themselves, raises serious concerns about the state of law and order in the city. Also read: SOG launches crackdown on drug abuse during Navratri in Ahmedabad",ahmedabad
AMC budget 2025-26 to emphasise on climate action,https://english.gujaratsamachar.com/news/gujarat/amc-budget-2025-26-to-emphasise-on-climate-action,2024-10-13,13,10,2024,"The AMC administration has decided to build the 2025-26 annual corporation budget around the Climate Action Plan, with the re-introduction of rainwater harvesting, groundwater recharge, and other environment-related issues. The budget will focus on water treatment plants, rain water harvesting, ground water recharge, urban green, storm water management, use of renewable energy, biomethanation plant, and to reduce green house emission by controlling the consumption of electricity, fuel, gas etc. under the Climate Action Plan. Challenges lie ahead The air quality index has been a constant challenge for the city over the years. The introduction of Bus Rapid Transit System (BRTS) in 2008-09 was a move to prompt people to use public transport instead of private vehicles. However, BRTS and Amdavad Municipal Transport Service (AMTS), both are loss making units of corporation now. The construction of wall-to-wall roads in the city to reduce air pollution has not fared well either, as it has caused flooding in those areas. AMC had also appealed the housing societies earlier, to build percolating wells for rainwater harvesting, however, there has not been a positive response to that. On top of that, the corporation received 1.35 lakh complaints in just four months regarding sewage and drainage issues. The Gujarat High Court has reprimanded the AMC several times on the issue of releasing polluted water into the Sabarmati River. Upgradation works have been initiated after the Gujarat High Court directed the AMC and the ruling party on the issue of sewage treatment plants of the city not working properly. Also read: AMC to pay ₹33 crore more for road works AMC demolished 200-yr-old historic wall to favour builder, alleges Congress",ahmedabad
Ahmedabad reports highest 18 eve-teasing cases in state during Navratri,https://english.gujaratsamachar.com/news/gujarat/ahmedabad-reports-highest-18-eve-teasing-cases-in-state-during-navratri,2024-10-14,14,10,2024,"During the Navratri festival between October 3 and 12, a total of 62 eve-teasing incidents were reported from districts across Gujarat. These calls received between 8 pm and 5 am were made to the 181 Abhayam Women Helpline, a 24x7 free emergency outreach service to support and protect women in distress. Additionally, 15 calls were received specifically from Navratri event venues, highlighting concerns around safety at large gatherings during the festive season. Ahmedabad leads in incidents Ahmedabad topped the list of districts with 18 cases of eve-teasing reported, including 5 calls from Navratri-specific venues. Of these, rescue vans were dispatched to the scene in 9 cases to offer immediate assistance. Of the 5 incidents reported from Navratri venues, rescue teams were sent in 3 cases, and the individuals involved were handed over to local police for further investigation. In addition to the eve-teasing cases, a total of 1,256 calls were received by the Abhayam helpline during the entire day at the time of the festival. For 276 of these calls, the authorities sent rescue vans to the spot, underscoring the importance of swift response during the celebrations. Incidents in other districts Several other districts reported significant numbers of incidents. - Surat: 7 eve-teasing cases, though no calls from Navratri venues. - Rajkot: 6 calls, including 1 from a Navratri venue. - Bhavnagar: 5 incidents. Other districts like Vadodara and Dahod reported 5 and 2 cases respectively, while smaller districts such as Amreli, Anand, and Banas Kantha reported fewer incidents. Navratri venues also affected Out of the 15 calls received from Navratri event locations, Ahmedabad accounted for 5, while districts like Rajkot and Vadodara each reported 1 call from these venues. This highlights the vulnerability of women during public festivities and the need for stricter security measures. Among the 5 incidents reported from Navratri venues in Ahmedabad, the incidents occurred at Lamba (1), Naranpura (1), Chandkheda (2), and Vejalpur (1). Rescue teams were sent in 3 cases, and the individuals involved were handed over to local police. However, no formal cases were registered, as the on-scene resolution was achieved in all 3 instances. Role of 181 Abhayam Women Helpline The women’s helpline serves as a crucial first access point for women in distress, offering a free, 24x7 emergency outreach service across Gujarat. The helpline ensures immediate response and protection for women facing harassment, assisting on-site when needed.",ahmedabad
"After Women’s T20 WC, India to play three ODIs against New Zealand in Ahmedabad",https://english.gujaratsamachar.com/news/sports/after-womens-t20-wc-india-to-play-three-odis-against-new-zealand-in-ahmedabad,2024-10-14,14,10,2024,"After the 2024 Women's T20 World Cup ends on October 20 in Dubai, India will be playing three ODIs against New Zealand on October 24, 27 and 29, respectively, at the Narendra Modi Stadium in Ahmedabad. As per the fixtures announced by the Board of Control for Cricket in India (BCCI), the three-match series is a part of the ICC Women's ODI Championship 2022-25. New Zealand are currently placed sixth in the 10-team championship standings, having won only eight of their 18 ODIs so far. India, who are the hosts for the 2025 Women’s ODI World Cup, have gained automatic qualification for the mega event. Apart from India, top five teams in the championship table will progress to the main event, while the remaining four sides will have to go through the qualifiers to earn their spots for the World Cup. With both teams expected to be at their full strength for the short ODI series, it means players from both teams will miss initial matches of the 2024 Women’s Big Bash League (WBBL) in Australia. This year’s WBBL will see India vice-captain Smriti Mandhana, batter Jemimah Rodrigues, wicketkeeper Yastika Bhatia, all-rounders Deepti Sharma, Dayalan Hemalatha and Shikha Pandey participate in the eight-team competition. New Zealand will also have captain-cum- batting all-rounder Sophie Devine, opener Suzie Bates and leg-spin all-rounder Amelia Kerr play in the tournament. After the WBBL ends on December 1, the Indian team is scheduled to play three ODIs against current ODI World Cup holders Australia from December 5-11. India and New Zealand had recently met in the ongoing T20 World Cup, where New Zealand registered a 58-run win over India at Dubai International Stadium on October 6. (This story was taken from a syndicated feed and was only edited for style by Gujarat Samachar Digital staff)",ahmedabad
Riverfront expansion in Koteshwar faces NGT scrutiny over illegal tree felling,https://english.gujaratsamachar.com/news/gujarat/ahmedabad-sabarmati-riverfront-expansion-koteshwar-face-national-green-tribunal-notice,2024-10-14,14,10,2024,"NGT slaps notice over Koteshwar case The National Green Tribunal (NGT), a body which overlooks environment-related cases, has issued a notice to the Gujarat government’s forest department over illegal tree felling in the Koteshwar area, located on the Ahmedabad-Gandhinagar highway. The NGT has registered a suo motu cognisance over the threat to 77 hectares of forest land in Koteshwar. Commenting on this, Justice Prakash Shrivastava, the chairperson of an NGT bench, reportedly said, “As per the article, this forest is home to over 700 species of flora and fauna, including some endangered species and this area, considered the last wildlife refuge near the city, is threatened by ongoing deforestation and urban encroachment as plans to transform it into a biodiversity park are set in motion as part of the Sabarmati Riverfront extension plan.” ‘Violations of environmental laws at the site’ were reported by NGT’s legal expert committee. The NGT has sought a response to this notice from the Principal Chief Conservator of Forests, Gujarat, IFS U D Singh, by November 18. The case will be heard next on the same date. Also read: NGT to take action against Gujarat GST commissioner for illegal land acquisition Narmada river pollution: Green Tribunal summons Dindori district authorities",ahmedabad
Ahmedabad constable accused of alcohol consumption at headquarters nabbed,https://english.gujaratsamachar.com/news/gujarat/police-liquor-consumption-accused-ahmedabad-constable-nabbed,2024-10-14,14,10,2024,"After the Shastra Pooja at police headquarters on Saturday, police personnel were seen consuming alcohol in a viral video. The Madhupura police arrested one of the accused Constable Amitsinh Gol who serves as the driver of Sarkhej police inspector on Sunday. Four police officers who were present at the liquor party include 1) Assistant of Sub-Inspector (ASI) Vinod Damor (Maninagar police) 2) Constable Amitsinh Gol (Sarkhej police) 3) Head Constable Jujar Pagi (police headquarters) 4) Constable Raju Bariya (F-4 Company, police headquarters) The fifth accused is Sanjay Nayi, who arrived to join the ‘party’ on a bike and runs a salon. ASI Damor and Nayi were arrested earlier. With Gol’s arrest on Sunday, two police personnel are on the run. This comes after the Special Operations Group (SOG) launched a major crackdown on drug use in Ahmedabad during the festive season of Navratri.  The team conducted checks including mobile drug analyser tests being carried out at 20 different locations across the city. The blatant alcohol consumption by police personnel in broad daylight on a footpath, despite strict enforcement actions expected from the police themselves, raises serious concerns about the state of law and order in the city. Also read: 4 police personnel booked for consuming alcohol in Ahmedabad",ahmedabad
Rising cases of theft at Ahmedabad Railway Station cause for concern,https://english.gujaratsamachar.com/news/gujarat/rising-cases-of-theft-on-ahmedabad-railway-station-cause-for-concern,2024-10-14,14,10,2024,"Ahmedabad Railway Station in Kalupur has become a hub for thieves. In a month, more than 150 cases of theft were registered, in which mobile phones and other precious items such as gold chains and important documents along with cash were stolen. On an average in a day 6-7 cases of theft are registered at the Railway police station, with most of them going unsolved. Incidents like the theft of mobile phones placed at charging points and the snatching of gold chains from a moving train’s window are on the rise. At one of the busiest railway stations in India, the railway police has failed in providing security to the people on multiple occasions. When the train is about to reach the station or when the train slows down, thieves steal valuables from the passengers and jump off the train. Similarly, when the train starts, the thieves snatch the gold chains and phones from the train’s window. Passengers allege that lack of security at railway stations is the main cause of rising thefts. A woman from Jodhpur said that previously when she was travelling from Rajasthan to Mumbai, her jewellery, cash, and important documents were stolen from the Ahmedabad Railway Station. This rising cases of theft at Kalupur railway station raises a lot of questions about the work of railway police. Also read : Kalupur railway station redevelopment underway, to be completed by June 2027 Railway police staff shortage at Ahmedabad’s Kalupur station",ahmedabad
Four more arrested in ₹200 cr CGST Input Tax in Ahmedabad,https://english.gujaratsamachar.com/news/gujarat/four-more-arrested-in-rs-200-cr-cgst-input-tax-in-ahmedabad,2024-10-14,14,10,2024,"Authorities in Ahmedabad have arrested another four accused in the state-wide bogus Input Tax Credit (ITC), with a firm named Dhruvi Enterprise at the centre of the whole tax evasion scheme. The Ahmedabad Crime Branch on Sunday arrested Faizal Sheikh, Irfan Jethwa, Jigesh Desai from Bhavnagar and Paresh Dodiya of Gondal. Sheikh received a commission for processing the files while Jethwa used to manage the firm. Desai was operating the bank accounts of Dhruvi Enterprises. According to reports, Dodiya is the owner of Prakash Industries in Gondal. How did Dhruvi Enterprise execute the scam? The scam reportedly occurred between February 2023 and the end of April 2023. The Directorate General of GST Intelligence (DGGI) lodged a formal complaint, initiating the investigation. One of the key culprits, Dhruvi Enterprise, was found to have fabricated rent agreements and submitted them to DGGI to fraudulently claim input tax credit. The company also issued fake bills to facilitate bogus ITC claims for other entities. It was discovered that multiple GST registrations were obtained using the same PAN card across different locations. Dhruvi Enterprise provided ITC to 12 companies, while it also claimed credit from companies whose GST registrations had already been cancelled. Also read: Bogus input tax credit scam uncovered in Gujarat, raids conducted at 14 locations Firm owned by Talala BJP MLA’s son under investigation for input tax credit scam",ahmedabad
Ahmedabad saw a rise in vehicular accident emergency cases in Navratri,https://english.gujaratsamachar.com/news/gujarat/ahmedabad-saw-a-rise-in-vehicular-accident-emergency-cases-in-navratri,2024-10-15,15,10,2024,"During the nine days of Navratri, Trauma (vehicular) accidents (trauma caused due to the road accidents) surged compared to regular days. Data from 108 EMRI services shows a 15.67% increase in vehicle-related injuries, with 837 accidents recorded during the Navratri period in Ahmedabad, where on an average daily reported cases of accidents were around 90. In Gujarat, on normal days, 423 vehicular trauma cases were registered, but the number rose to 499 during the festive period, recording a staggering rise of 18.04%. In Ahmedabad, a total of 8,437 emergency cases were logged over the nine days of Navratri. This included health emergencies like abdominal pain, breathing issues which slightly rose compared to normal days, high fever, cardiac attacks, and strokes resulting in a total of 41,339 emergency cases across the state. To address the rising number of accidents, Ahmedabad City Police had deployed additional traffic officers at night. However, despite these measures, the state saw a rise in the number of accidents. This came after statements from Home Minister Harsh Sangahavi who permitted ‘Khelayias’ to play garba till 5 am. With the rise in vehicular accidents, the festival also saw alarming incidents of violence and crime, including a stabbing of a 16-year-old boy in Thaltej and reports of gang-rape of minors in the state, which raised questions about the security of citizens. Also read : Gujarat sees at least 35 stroke-related emergencies in a month Faced with an emergency in public in Ahmedabad? Turn to the emergency call box",ahmedabad
Questions arise over gangster Lawrence Bishnoi calling the shots from Sabarmati jail,https://english.gujaratsamachar.com/news/gujarat/questions-arise-over-gangster-lawrence-bishnoi-calling-the-shots-from-sabarmati-jail,2024-10-15,15,10,2024,"The Lawrence Bishnoi gang recently claimed responsibility for the murder of NCP leader Baba Siddique in Mumbai. However, Lawrence has been locked up in Ahmedabad’s Sabarmati Central Jail for over two years. A natural question that arises among people is that despite being confined to the high-security cell, how did Bishnoi carry out the murder of a high-profile leader like Siddique? Bishnoi is prohibited from being transferred out of Sabarmati Jail under CRPC 298. But his name crops up in three incidents: recce of Salman Khan’s house, threatening messages to Salman and Mumbai Police mentioning that the shooters involved in Siddique’s murder are part of Lawrence Bishnoi’s gang. Moreover, it has been said that he has created a hitlist of the next targets. So, how does he manage to convey the messages to the hitmen and how do they get the guns and the money to carry out the killing? These questions beg answers. The Mumbai Police is yet to visit Sabarmati jail to question Bishnoi. In August this year, the Ministry of Home Affairs had extended for another year the restrictions placed on the movement of Bishnoi. So, questioning of Bishnoi can take place only within Sabarmati jail and he cannot be taken outside. Back-to-back Bishnoi attacks The gang also hit the headlines this June when Hindi cinema superstar  Salman Khan was threatened. The Bishnoi gang claimed responsibility after shots were fired in the direction of Khan’s residence, Galaxy Apartment. The notorious gang also claimed responsibility for firing incidents outside the residences of singers AP Dhillon and Gippy Grewal in Vancouver in November 2023. Similarly, the gang also claimed responsibility for the murder of Karni Sena chief Sukhdev Singh Gogamedi and popular singer Siddhu Moosewala. Who is Lawrence Bishnoi? Born in Dhattaranwali village in Punjab’s Ferozepur district, the son of a police constable, Lawrence Bishnoi stepped into the world of crimes during his studies at Punjab University. The 31-year-old was involved in politics and was president of the Student Organisation of Panjab University (SOPU) in 2011-2012. According to reports, Bishnoi has an army of 700 members including shooters and gangsters such as Goldy Brar, Sachin Thapan, Anmol Bishnoi, etc. Also read: Baba Siddique murder: Shooters claim Lawrence Bishnoi gang link, say sources",ahmedabad
DEO penalises two East Ahmedabad schools for violating guidelines,https://english.gujaratsamachar.com/news/gujarat/deo-penalises-two-east-ahmedabad-schools-for-violating-guidelines,2024-10-15,15,10,2024,"The Ahmedabad District Education Officer (DEO) has issued notices to several schools after they were found to violate guidelines during a recent survey. The DEO issued notice to The School of Achievers for conducting classes in a basement, where exposed electric wires were a risk to safety of students. Upon noticing this during an inspection, the DEO instructed the school to take effective measures to address the issue and imposed a fine of ₹10,000. After the school failed to pay the fine for a long period, the amount was increased to ₹25,000, and a new notice was issued. Additionally, the DEO issued a notice to Nelson School in Maninagar after books from a private publication were found at the school. The DEO had sought an explanation from the school over the use of private publication books. After the school’s explanation was found to be unsatisfactory, a fine of ₹10,000 was imposed on the school. Also read : Ahmedabad DEO cracks down on school students driving without licence A’bad schools outsourcing academics to coaching institutes",ahmedabad
Over ₹79 lakh scam uncovered by Ahmedabad cyber crime branch,https://english.gujaratsamachar.com/news/gujarat/overrs-79-lakh-uncovered-by-cyber-crime-branch-in-ahmedabad,2024-10-15,15,10,2024,"The Cyber Crime Branch of Ahmedabad in Gujarat busted an international gang involved in a ₹79,34,639 fraud case where the accused posed as officials from TRAI, Mumbai Cyber Crime, and the CBI, an official said. Officials informed that the gang tricked a local resident by falsely claiming that their mobile phone was involved in illegal activities. The scammers further stated that a complaint had been filed against the individual at the Byculla police station in Mumbai. They used this claim to defraud the victim under the pretence of RBI verification. The gang convinced the complainant that their mobile number was linked to illegal activities, such as prohibited advertising, and that their bank account had suspicious transactions linked to their Aadhaar card. Using intimidation tactics, including threats of an arrest warrant, the criminals continuously monitored the complainant through WhatsApp calls. They pressured the victim to transfer ₹79,34,639 to a bank account under the guise of verification, promising to refund the money after the process was complete. A joint operation by the Cyber Crime Branch in Delhi and Bengaluru led to the arrest of two Taiwanese nationals, Mu Chi Sang and Chang Hao Yun (also known as Mark), who were key players in the scam. The police also arrested two more Taiwanese nationals in Bengaluru. A total of four foreign nationals were detained for their role in this elaborate fraud. The investigation revealed a sophisticated modus operandi involving 20 rooted mobile phones connected to routers, which intercepted OTPs from victims’ bank accounts. Over 120 mobile devices were linked to this setup, with operations spread across Delhi, Bengaluru, and Mumbai. The gang was using rented bank accounts in exchange for commissions, provided by locals in Gujarat, Rajasthan, Delhi, and Odisha, eight of whom were arrested during the raids. Raids in Mumbai and Delhi also led to the arrest of Saif Haider, who was in direct contact with Mark, the Taiwanese mastermind. Mark was responsible for providing rooted mobile phones and routers and bringing equipment from Taiwan to set up illegal operations. He had travelled to multiple countries, including Cambodia, Dubai, China, and several cities in India, such as Bengaluru, Delhi, and Mumbai, to expand the fraudulent activities. During their recent trip to India on October 10, Mark and his associate Marco were attempting to expand their network by collecting rented bank accounts from Indian agents to use for illegal betting and cyber fraud. Two more Taiwanese nationals, Wang Chun Wei (aka Sumoka) and Shen Wei Hao (aka Krish), were arrested in Bengaluru. They were found to be operating a similar setup and were in contact with Saif Haider and other gang members. The cyber police seized ₹12.75 lakh in cash, 761 SIM cards, 120 mobile phones, 96 cheque books, 92 debit and credit cards, 48 cheques, 42 passbooks, 32 USB charging hubs, and other technical equipment, including minicomputers and routers. The gang used rooted mobile phones to intercept OTPs and access bank accounts for illegal activities, including cyber fraud, gaming, betting, and money laundering. This international gang’s operations were vast, with connections across multiple states, including Gujarat, Maharashtra, Odisha, Delhi, and Karnataka. The Cyber Crime Branch’s investigation continues, with efforts underway to apprehend more members involved in this elaborate scam. (This story was taken from a syndicated feed and was only edited for style by Gujarat Samachar Digital staff) Also read: Ahmedabad's octogenarian scammed of ₹19.10 lakh in cyber fraud",ahmedabad
Ahmedabad citizens leave without solutions from Municipal Seva Setu Programme,https://english.gujaratsamachar.com/news/gujarat/ahmedabad-citizens-leave-without-solutions-from-municipal-seva-setu-programme,2024-10-16,16,10,2024,"A Seva Setu programme was organised by the Amdavad Municipal Corporation at Khandubhai Desai Hall in Asarwa.The programme is held to deliver citizen-centric services at village level by minimising the need for citizens to visit taluka/ district centres. Despite a provision for AC in the hall, a dozen air coolers were brought by the municipal authorities for the event. The community hall also lacked a microphone system, which was needed during the event. When this issue was brought before Mayor Pratibha Jain, she reprimanded the Deputy Municipal Commissioner of the  central zone, Ramya Bhatt, who then apologised for the oversight. The microphone system was set up after the mayor’s intervention. Additionally, the assistant municipal commissioner for the Shahibaug ward, Sagar Piluchiya, was served a notice seeking a clarification regarding the event’s organisation. Some tables at the programme were set up without any staff present, leaving applicants confused. There was no clear indication as to whom to approach for birth certificate updates. Several people struggled to decipher the boards on the tables like RBD and such, which left them confused. People were unable to understand the English and the short abbreviated words. Many applicants left disappointed due to a lack of responses and assistance. Notably, no notary was present at the designated table for document verification until 11.30 am. While the Mayor, Deputy Mayor, Standing Committee Chairperson, and all MLAs from East Ahmedabad were present, most BJP councillors  were absent. Only four councillors from Asarwa attended. Within half-an-hour after the programme concluded, all corporators, along with municipal officials, left the venue. Congress MLAs from Khadiya-Jamalpur and Dani Limda were also absent. Also read : Khadia ward inspector quits voluntarily after AMC councillors trouble him Suspended AMC engineer booked over 171% disproportionate assets",ahmedabad
LLB aspirants of Gujarat struggle between State and BCI over admissions,https://english.gujaratsamachar.com/news/gujarat/llb-aspirants-of-gujarat-struggle-between-state-and-bci-over-admissions,2024-10-16,16,10,2024,"Law students in Gujarat have been awaiting admissions to the Bachelor of Legislative Law (LLB) in grant-in-aid colleges of the state over pending approvals from the Bar Council of India (BCI) and the state government’s lack of clarity with grant amount. Hearing a writ petition over the stalled admissions, a bench led by Justice Pranav Trivedi took a serious note of the issue, and summoned the Advocate  General of the state. Around 28 grant-in-aid colleges of Gujarat await grants from the government. The state government offers grants only to one class, considering 120 students per class. However, the BCI only allows 60 students per class. So, the colleges fail to get grants for the second class. Since the BCI approvals are pending with many institutions, the students are awaiting their turn for admission. The fees in granted colleges range from ₹1,000-₹1,500, whereas private colleges charge ₹1.5 lakh to 2 lakh per student. Yet, the granted colleges were fined ₹15 lakh to 20 lakh by the BCI. Students have demanded that the state government approve the necessary teaching staff and infrastructure in accordance with BCI regulations for grant-in-aid colleges, and  not take any action against such colleges till all the facilities are provided. Taking the serious note of the concerns and appeal of the students, the Gujarat High Court has asked the State Advocate General to be present in the next hearing. Also read : Over thousand applications pending for Bar Council recognition, students suffer Law students to go through criminal background check, legal system strengthened",ahmedabad
